characters_araber;Araber
sequences_a16_salon_seq_a16_salon_konzert#2;[Cut to the salon. You can see the violinist giving a concert. The captain and the writer are listening.]
sequences_a16_salon_seq_a16_salon_konzert#3;[Cut to the violinist who performs with virtuosity.]
sequences_a16_salon_seq_a16_salon_konzert#4;[Violinist performs with virtuosity.]
sequences_a16_salon_seq_a16_salon_konzert#5;[Cut to the carer and the archaeologist who listen as well.]
sequences_a16_salon_seq_a16_salon_konzert#6;[The archaeologist looks at the carer. She notices it and glances at him. He quickly concentrates on the violinist. She also looks away but can't suppress a smile.]
sequences_a16_salon_seq_a16_salon_konzert#7;[Cut back to the violinist]
sequences_a16_salon_seq_a16_salon_konzert#8;[The violinist finishes, takes a bow.]
sequences_a16_salon_seq_a16_salon_konzert#9;[Cut to the captain and the writer.]
sequences_a16_salon_seq_a16_salon_konzert#10;[The captain jumps up applauding. The writer applauds courteously.]
spokentexts_a16_salon_seq_a16_salon_konzert_st_1_direction;amazed, smitten
spokentexts_a16_salon_seq_a16_salon_konzert_st_1;Bravo! Bravissimo! Fantastico!
sequences_a16_salon_seq_a16_salon_konzert#12;[The captain heads to the violinist, shakes his hand anxiously.]
sequences_a16_salon_seq_a16_salon_konzert#13;[Cut to the carer and the archaeologist.]
sequences_a16_salon_seq_a16_salon_konzert#14;[Both applaud. The carer stops, glances at the professor and goes to the writer. She bends down. (Idle).]
sequences_a16_salon_seq_a16_salon_konzert#15;[Cut to the writer.]
spokentexts_a16_salon_seq_a16_salon_konzert_st_2;Would it be okay for you if I get some fresh air up on deck?
spokentexts_a16_salon_seq_a16_salon_konzert_st_3;Of course my dear. Give my regards to the sea.
sequences_a16_salon_seq_a16_salon_konzert#18;[The carer starts to leave.]
sequences_a16_salon_seq_a16_salon_konzert#19;[Cut to the professor.]
sequences_a16_salon_seq_a16_salon_konzert#20;[The professor gazes after the carer, then also leaves the salon, heading to the landing.]
sequences_a16_salon_seq_a16_salon_konzert#21;[Cut to the writer.]
sequences_a16_salon_seq_a16_salon_konzert#22;[She watches the professor following the carer. The young woman consorts with her.]
sequences_a16_salon_seq_a16_salon_konzert#23;[Cut to the total view.]
sequences_a16_salon_seq_a16_salon_konzert#24;[The captain and the violinist sit down and talk to each other.]
sequences_a16_salon_seq_a16_salon_konzert#25;[The player takes control.]
texts_a16_treppensaal_ausgang_kabine_frau_mo_leave_1;Go into the cabin
sequences_a16_treppensaal_ausgang_kabine_frau_leave_1#1;[The young woman goes into her cabin.]
texts_a16_treppensaal_ausgang_nebendeck_mo_leave_1;Go to the side deck
sequences_a16_treppensaal_ausgang_nebendeck_leave_1#1;[The young woman goes to the side deck.]
texts_a16_treppensaal_plakette_mo_ex_1-3;Examine the poster
spokentexts_a16_treppensaal_plakette_ex_1_st_1;"The poster proudly announces the ship's first Atlantic crossing. ""The city of New York welcomes the MS Lydia."""
spokentexts_a16_treppensaal_plakette_ex_2_st_1;The silhouette of New York and of a ship. But not of this one. They probably use the same template for every ship.
spokentexts_a16_treppensaal_plakette_ex_2_st_2;Looks pretty official, with a coat of arms, flags, seal and all the trappings. And the poster is clean as a whistle. Someone seems to cherish it.
spokentexts_a16_treppensaal_plakette_ex_3_st_1;Hmm. Guernica - a Picasso painting that hangs in New York...
spokentexts_a16_treppensaal_plakette_ex_3_st_2_direction;excited in the end
spokentexts_a16_treppensaal_plakette_ex_3_st_2;And there are three animals depicted on the city's coat of arms. An eagle and two beavers! This could be it!
spokentexts_a16_treppensaal_plakette_ex_3_st_3_direction;excited
spokentexts_a16_treppensaal_plakette_ex_3_st_3;There's no eagle on the lock, but there's certainly a beaver!
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_22;That's it! Famous works of art and the cities in which they hang. Now I know for what I have to look for!
spokentexts_a16_treppensaal_plakette_ex_3_st_5_direction;excited, self-contented
spokentexts_a16_treppensaal_plakette_ex_3_st_5;Guernica equals New York equals beaver!
spokentexts_a16_treppensaal_plakette_ex_3_st_6;Okay... The coat of arms of New York City is on the poster...
spokentexts_a16_treppensaal_plakette_ex_3_st_7;There's the obligatory eagle. That can't be it, since there's no eagle on the lock.
spokentexts_a16_treppensaal_plakette_ex_3_st_8_direction;excited
spokentexts_a16_treppensaal_plakette_ex_3_st_8;But look here! How cute! There are two beavers posing on the New York City emblem!
spokentexts_a16_treppensaal_plakette_ex_3_st_10_direction;ecstatic
spokentexts_a16_treppensaal_plakette_ex_3_st_10;Keep it up! There are at least two more symbols to find!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_15;I just need one more animal!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_16;That's it! Three animals are all I need-I can guess the fourth.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_17;But I could try to find the fourth symbol anyway, just to be sure.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_18;All four symbols decoded-I'm so good!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_19;Now I need to get back to the baroness' cabin. The jewel is waiting for me!
texts_a16_treppensaal_treppe_mo_leave_1;Go downstairs
sequences_a16_treppensaal_treppe_leave_1#1;[The young woman starts to go downstairs.]
sequences_a16_treppensaal_treppe_leave_1#2;[Cut while she is still walking. Continues on the lower deck.]
texts_a16_treppensaal_tuer_kabine_baronin_mo_ex_1;Listen at the door
texts_a16_treppensaal_tuer_kabine_baronin_mo_ex_2a__2b__3;Examine the cabin door
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#1;[The woman goes to the door, places her ear to it (Idle).]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_1_direction;muted through the door
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_1;I'm sure I could help you if...
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_2_direction;muted through the door, annoyed
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_2;Stand aside.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_3_direction;muted through the door
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_3;If you told me what you're looking for...
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_4_direction;muted through the door, annoyed
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_4;You're just getting in my way! Now get out!
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#6;[The young woman steps back in shock, can't escape until the door opens and the butler appears. So she looks with great interest at something near the door.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_5;I'll wait at the door, madam.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_6_direction;annoyed, dismissively
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_6;Yes, yes.
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#9;[The butler leaves the cabin, can't avoid smiling. He closes the door and finds the young woman.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_7_direction;surprised
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_7;Oh!
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_8;Miss...
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#12;[The young woman turns to him.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_9;Mayers.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_10_direction;mistrustful
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_10;Can I help you?
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_11_direction;a bit nervous
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_11;No, I'm just having a look around the ship. Good day.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_12;That was close.
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#17;[The woman leaves to go to the side deck. The butler follows her with his eyes, mistrustful. He suspects something.]
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#18;[When you enter this scene the next time, the butler sits in a chair next to the door.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_2a_st_1;Inch is watching the door. I need another way into the cabin.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_2b_st_1;Even if I lure Inch away, I couldn't enter the cabin without the baroness noticing something.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_2b_st_2;I have to find another way into the cabin.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_3_st_1;I'll have to use my private entrance via the ventilation shaft.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_3_st_2;If someone spots me going into the baroness' cabin, I'd have rather a lot to explain.
texts_a16_treppensaal_tuer_salon_mo_leave_1;Go into the saloon
sequences_a16_treppensaal_tuer_salon_leave_1#1;[The woman pulls the door open and enters the salon.]
texts_a16_unterdeck_kabine_ermittler_mo_ex_1__2;Examine the door to Legrand's cabin
spokentexts_a16_unterdeck_kabine_ermittler_ex_1_st_1;We briefly discussed whether we should try to steal the second Eye here on the ship.
spokentexts_a16_unterdeck_kabine_ermittler_ex_1_st_2;The lack of escape routes and the ten-centimeter-thick door to the safe settled the question.
spokentexts_a16_unterdeck_kabine_ermittler_ex_2_st_1;Legrand is an important part of our plan. He's the one who'll arrest Inch in the end.
spokentexts_a16_unterdeck_kabine_ermittler_ex_2_st_2;But there's still a lot to do before that happens.
texts_a16_unterdeck_krankenstation_tuer_mo_ex_1;Examine the doors to the hospital ward
texts_a16_unterdeck_krankenstation_tuer_mo_leave_1__2;Enter the medical center
spokentexts_a16_unterdeck_krankenstation_tuer_ex_1_st_1;The good doctor seems to be very busy. I shouldn't bother him.
sequences_a16_unterdeck_krankenstation_tuer_leave_1#1;[The young woman knocks on the door.]
spokentexts_a16_unterdeck_krankenstation_tuer_leave_1_st_1_direction;durch verschlossene Tür
spokentexts_a16_unterdeck_krankenstation_tuer_leave_1_st_1;Come in!
sequences_a16_unterdeck_krankenstation_tuer_leave_1#3;[The young woman opens the door, enters the room.]
spokentexts_a16_unterdeck_krankenstation_tuer_leave_2_st_1;The doctor is upstairs. He probably locked the door.
sequences_a16_unterdeck_krankenstation_tuer_leave_2#2;[The woman tries to open the door. It's locked.]
spokentexts_a16_unterdeck_krankenstation_tuer_leave_2_st_2;Yes.
texts_a16_unterdeck_pinnwand_mo_ex_1;Examine the pinboard
spokentexts_a16_unterdeck_pinnwand_ex_1_st_1;The only regular event seems to be the nightly drink in the saloon. 
spokentexts_a16_unterdeck_pinnwand_ex_1_st_2;Judging from the rest of the entertainment program, it seems necessary.
texts_a16_unterdeck_schiffsmodell_mo_ex_1__2;Examine the model ship
spokentexts_a16_unterdeck_schiffsmodell_ex_1_st_1_direction;bewundernd
spokentexts_a16_unterdeck_schiffsmodell_ex_1_st_1;Very fine handiwork. The model maker even wrote the name of the ship on the tiny life preservers.
spokentexts_a16_unterdeck_schiffsmodell_ex_1_st_2;But the winter garden at the back of the saloon is missing and the stern deck looks different. It was obviously made before the ship was remodeled.
spokentexts_a16_unterdeck_schiffsmodell_ex_2_st_1;Maybe one of the crew whiled away the long nights at sea building the model.
spokentexts_a16_unterdeck_schiffsmodell_ex_2_st_2;Only someone with a lot of time - and a love of the original - could build such a thing.
texts_a16_unterdeck_treppe_mo_leave_1;Go upstairs
sequences_a16_unterdeck_treppe_leave_1#1;[The young woman starts to go upstairs.]
sequences_a16_unterdeck_treppe_leave_1#2;[While she is walking it switches to the landing.]
texts_a16_unterdeck_zeitschrift_mo_ex_1-3;Look at the magazines
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_1;"Several journals and magazines... This looks pretty interesting: ""Art and Culture Today""."
sequences_a16_unterdeck_zeitschrift_ex_1#2;[The woman picks up a magazine, opens it, turns the page and reads (Idle).]
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_2;There's something about the exhibition.
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_3_direction;reads, skims over the text
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_3;"""Unique masterpieces... Exhibited for the first time together in their home country... Tireless efforts of Baroness von Trebitz"""
sequences_a16_unterdeck_zeitschrift_ex_1#5;[The woman closes the magazine and puts it back.]
spokentexts_a16_unterdeck_zeitschrift_ex_2_st_1;No time for reading. I have to find the secret compartment in the baroness' cabin!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_2;Maybe the art magazine will help me with the symbols?
sequences_a16_unterdeck_zeitschrift_ex_3#6;[The woman picks up a magazine, opens it, turns the page and reads (Idle).]
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_3;Indeed! An article about different works of art and how they survived the Second World War. And there's also a picture of the bust of Nefertiti!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_4_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_4;"""The unique Egyptian work of art was...1913...hmm-hmm...permission to export to Germany..."""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_5_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_5;"""Second World War...safe at the Reich Bank...then a bunker...and then a salt mine..."""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_6_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_6;"""...prevented from shipping the bust to the United States...back in Berlin since 1956!"""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_7_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_7;"""Very glad... blah blah blah...soon in the Egyptian Museum of Berlin and hopefully someday in a reunified Berlin on the Museum Island..."""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_8;Okay-so the bust of Nefertiti is located in Berlin.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_9_direction;Thinks, ponders
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_9;Hmm. Berlin... Berlin... The bear! The Berlin bear!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_10;There's a bear on Berlin's coat of arms!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_11_direction;happy
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_11;Nefertiti-bear. That's it!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_12;I have to find out where the other works of art are located and which animals are associated with those cities.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_13;Now that I know what to look for, it'll be child's play!
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_14;And which animal is on the city's coat of arms? The Berlin bear!
sequences_a16_unterdeck_zeitschrift_ex_3#21;[The woman closes the magazine and puts it back.]
spokentexts_a16_unterdeck_zeitschrift_ex_4_st_1;The bust of Nefertiti is in Berlin. Berlin: bear. That works!
sequences_a16_unterdeck_seq_a16_unterdeck_betreten_aus_richtung_treppensaal#0;[The woman walks down the last few steps, takes the normal position.]
texts_a16_vorderdeck_ausgang_nebendeck_mo_leave_1;Go to the side deck
sequences_a16_vorderdeck_ausgang_nebendeck_leave_1#1;[The young woman goes to the side deck.]
texts_a16_vorderdeck_pflegerin_und_archaeologe_mo_ex_1;Look at Miss Miller and Professor Lucien.
texts_a16_vorderdeck_pflegerin_und_archaeologe_mo_talk_mit_1;Talk to Miss Miller and Professor Lucien
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_1_st_1;The two of them seem to be in a private conversation! I'd better not disturb them.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_1_st_2;When Adil and I were following the professor in London, I was disguised - but that doesn't mean he won't recognize me now.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_2_st_1;Professor Lucien could certainly tell me everything there is to know about Nefertiti.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_2_st_2;But he might also realize that I was in his museum in London. I'd better not talk to him.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_talk_mit_1_st_1;No. I won't talk to them as long I can avoid it.
texts_a16_vorderdeck_shuffleboardflaeche_mo_ex_1;Examine the shuffleboard court
spokentexts_a16_vorderdeck_shuffleboardflaeche_ex_1_st_1;Boule, curling, shuffleboard... All the same to me-I'm not interested in any of that now.
texts_a16_vorderdeck_tuer_frachtraum_mo_ex_1;Examine the door to the cargo hold
spokentexts_a16_vorderdeck_tuer_frachtraum_ex_1_st_1;This should be the entrance to the cargo hold. Not really my concern.
sequences_a16_krankenstation_seq_a16_krankenstation_betreten_erstmalig#0;[Woman enters, closes the door.]
spokentexts_a16_krankenstation_seq_a16_krankenstation_betreten_erstmalig_st_1;How can I help you, young lady?
texts_araber_top_a16_araber_butler_inch_tseq_title;Butler Inch
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_1;Speaking of Inch.
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_2;I saw him talking to you in Venice. What was it about?
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_3;I saw you and Inch in Venice. What was it about?
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_4;He was angry because his attack on the train failed and because I lost my ticket.
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_5;How did you get on the ship?
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_6_direction;pitifully
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_6;As a stowaway, locked in a cold, dark cargo hold.
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_7_direction;sarcastically
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_7;Poor boy!
texts_araber_top_a16_araber_ermittler_tseq_title;Legrand
spokentexts_araber_top_a16_araber_ermittler_tseq_st_1;Will Legrand cause any trouble?
spokentexts_araber_top_a16_araber_ermittler_tseq_st_2;Everything's still going according to plan. That means he's clever, but not clever enough.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_3;And the bobby?
spokentexts_araber_top_a16_araber_ermittler_tseq_st_4;Peasant's cunning, nothing more. He won't be able to solve the puzzle on his own.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_5;There's still Inch.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_6;He doesn't suspect anything. We laid the foundation well. I've been his assistant for months already.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_7;He doesn't trust me but he thinks he can play me for a sucker. That's enough.
texts_araber_top_a16_araber_geheimversteck_gefunden_tseq_title;Secret compartment
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_1;The secret compartment is secured with a combination lock.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_2;Is there any way in?
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_3;Not without leaving evidence. I need the combination.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_4;Are there any hints?
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_5;A memory aid, consisting of several works of art. There are animals on the lock.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_6;Hmm. The works of art might hint at specific animals.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_7;You don't say, genius!
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_8;I've already got that far.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_9_direction;Thoughtfully
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_9;Yes, I think so too...
texts_araber_top_a16_araber_geheimversteck_geschafft_tseq_title;Riddle solved!
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_1;I've got the combination! At least, I think I have.
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_2_direction;proud, motivating
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_2;That's my girl!
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_3;I'm going to steal the Eye now. When I come back, we can... celebrate a little.
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_4_direction;cheering
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_4;Hooray!
texts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_title;AD
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_1;"Does the monogram ""AD"" mean anything to you?"
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_2;Anno Domini?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_3;No, it can't be that. I think it stands for a name.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_4_direction;Thinks
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_4;No, no idea. Sorry.
sequences_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq#4;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_title;Alberto Durero
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_1;Alberto Durero
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_2;What about him?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_3;It's the Spanish name of Albrecht Dürer.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_4;Why didn't you tell me that in the first place?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_5;Can you match him to an animal?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_6;Hmm. There's his watercolor of a brown hare.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_7;But there's no symbol of a hare.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_8;That's all I've got, sorry.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_9;What's his most famous work?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_10;Hard to say. He did a lot. He was pioneer of woodcuts and printmaking.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_11;The baroness left his monogram as a hint, not the name of one of his artworks. So there must be a painting that everyone associates with him...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_12;No, not to my knowledge. Although... He did have favorite motif...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_13;And that was?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_14;Himself. He made quite a few self-portraits.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_15;That's it! The artist is the art!
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_16;Sounds logical!
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_17;His most famous self-portrait is in the Prado in Madrid. I saw it with my own eyes two years ago.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_18;Madrid... Hmm.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_19;The baroness loves museums. She certainly knows the Prado and the city...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_20;Does Madrid have something like a heraldic animal?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_21;Sure! A bear. It's on the coat of arms and all over the city.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_23;AD equals Madrid equals bear!
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_24_direction;blankly
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_24;If you say so...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_27;Brilliant! The bear.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_28;A bear again? Like in Berlin?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_29;Why not? The same numbers appear more than once on combination locks.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_30;Hmm. That's true.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_31;The bear, then.
texts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_title;Albrecht Dürer
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_1;Albrecht Dürer... What can you tell me about him?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_2;Who?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_3;Albrecht Dürer. The painter.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_4;Never heard of him.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_5_direction;upset, reproachfully
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_5;What?! And you want to be an art thief?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_6;Is he famous for anything?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_7;I'm asking YOU!
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq_st_8;I have no idea who you're talking about.
sequences_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_tseq#8;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_title;Buonarroti's Adam
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_1;Buonarroti's Adam... Who's that?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_2_direction;Thoughtfully
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_2;Buonarroti... Seems familiar somehow.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_3;To me as well, but I don't know why.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_4_direction;Thinks
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_4;Hmm. No. I have no idea. I don't know him.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_buonarrotie_tseq_st_5;Someone must!
texts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_title;Back
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_1;OK then...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_2;I think I'll just have to find the answers on my own.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_3_direction;startled]
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq_st_3;All right...?!
sequences_araber_top_a16_araber_geheimversteck_hilfe_doch_nicht_tseq#5;[Back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_title;New York
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_1;Guernica hangs in New York.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_2;Hmm. OK...
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_3;Do you know what the heraldic animal of New York is?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_4;An eagle? It's all eagles over there.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_guernica_newyork_tseq_st_5_direction;laughs out loud
