characters_araber;Araber
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_4;Zellner ! Ne faites pas ça ! C'est trop risqué !
sequences_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein#6;[The Arab stands behind the guard, raises the hand.]
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_5;Tout est sous contrôle.
sequences_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein#8;[The Arab strikes, the guard falls.]
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_6_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_charakter_wachmann_used_mit_stein_st_6;Désolé, Officier.
texts_a20_schatzkammer_zerstoert_stein_mo_use;Utiliser la pierre avec...
spokentexts_a20_schatzkammer_zerstoert_stein_ex_1_st_1_direction;whisper
spokentexts_a20_schatzkammer_zerstoert_stein_ex_1_st_1;Inch a tout fait sauter sans aucune arrière pensée pour les autres pièces exposées.
sequences_a20_schatzkammer_zerstoert_stein_use_1#1;[Once you have clicked on the stone, he sticks to the cursor and you can use it with other objects in the scene.]
sequences_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen#0;[The camera is placed in the sarcophagus. Everything is black, maybe there are one or two small holes, through which light enters.]
spokentexts_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen_st_1_direction;dazed pain
spokentexts_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen_st_1;Ooahh.
spokentexts_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen_st_2;J'ai mal à la tête.
spokentexts_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen_st_3_direction;dazed
spokentexts_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen_st_3;Ahhff.
sequences_a20_schatzkammer_zerstoert_seq_a20_schatzkammer_zerstoert_aufwachen#4;[The player takes control, but can only click on the lid of the sarcophagus.]
texts_butler_top_a19_butler_auf_schliche_gekommen_tseq_title;Comment a-t-il découvert notre plan ?
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_1;Comment avez-vous découvert notre plan ?
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_2;Par chance, je dois l'avouer. Je... n'avais rien vu venir.
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_3;Je ne pensais pas que vous essayeriez de gagner ma confiance pendant des mois juste pour me trahir ensuite.
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_4;Il faut savoir être patient pour voler les Yeux du Sphinx.
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_5;Une vertu qui échappe généralement à la jeunesse. C'est dommage que nous devions nous séparer après ce petit incident.
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_6_direction;Emphasis on 'I'
spokentexts_butler_top_a19_butler_auf_schliche_gekommen_tseq_st_6;J'ai hâte.
texts_butler_top_a19_butler_fluchtweg_tseq_title;Porte de sortie
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_1;Et une fois que j'aurai le joyau ? Ensuite ? Le temps que je remonte sur le toit, le musée sera cerné par la police.
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_2;Exact. S'échapper du musée sera impossible.
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_3_direction;sudden realization
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_3;Ce qui veut dire que... je dois rester à l'intérieur du musée !
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_4;Il y a un sac dans la cave avec de l'eau et de la nourriture pour vous et votre petite amie. Je suis sûr que vous parviendrez à vous occuper pendant quelques jours.
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_5;La police va fouiller toute la ville à la recherche de l'Oeil, mais pas le musée.
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_6;Et quand le musée sera à nouveau ouvert au public, Patricia et moi pourrons sortir par la porte secrète donnant sur le hall principal et retrouver notre liberté.
spokentexts_butler_top_a19_butler_fluchtweg_tseq_st_7;Je vous observerai en permanence. Vous me livrerez le joyau et ce sera la dernière fois que nos chemins se croiseront.
texts_butler_top_a19_butler_frau_gehen_lassen_tseq_title;Laisser Patricia partir
spokentexts_butler_top_a19_butler_frau_gehen_lassen_tseq_st_1;S'il vous plait, laissez Patricia partir. Vous me tenez déjà.
spokentexts_butler_top_a19_butler_frau_gehen_lassen_tseq_st_2;Une jeune femme fascinante. Intelligente, habile, belle... Que fait-elle avec un gars comme vous ?
spokentexts_butler_top_a19_butler_frau_gehen_lassen_tseq_st_3;Êtes-vous sûr de ne pas être un simple pion à son service ?
spokentexts_butler_top_a19_butler_frau_gehen_lassen_tseq_st_4;Laissez la partir.
spokentexts_butler_top_a19_butler_frau_gehen_lassen_tseq_st_5;Dès que vous m'aurez amené le second Oeil.
texts_butler_top_a19_butler_laufen_lassen_tseq_title;Va-t-il nous laisser partir ?
spokentexts_butler_top_a19_butler_laufen_lassen_tseq_st_1;Si on suit vos instructions... nous laisserez-vous partir ?
spokentexts_butler_top_a19_butler_laufen_lassen_tseq_st_2;Je suis mauvais perdant mais généreux dans la victoire.
texts_butler_top_a19_butler_verabschieden_tseq_title;D'accord
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_1;Je dois admettre que le plan peut marcher.
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_2;Le plan marchera. Vous allez vous en assurer ou elle en subira les conséquences.
sequences_butler_top_a19_butler_verabschieden_tseq#2;[The Butler indicated with the gun at the bag, then on the door.]
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_3;Allons y. L'heure tourne. Je dois m'occuper des gardes et du système d'alarme.
sequences_butler_top_a19_butler_verabschieden_tseq#4;[The Arab looks at his girlfriend, then he takes the bag, throws the bag over his shoulder and heads for the door. He turns again to her.]
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_4;Tout va bien se terminer.
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_5;Je sais.
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_6;Prends soin de toi !
sequences_butler_top_a19_butler_verabschieden_tseq#8;[The woman smiles bravely. The Arab leaves the room. The butler goes to the door.]
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_7;Si vous franchissez cette porte sans l'Oeil du Sphinx dans votre sac, je commencerai par tirer avant de vous demander ce qui a cloché.
sequences_butler_top_a19_butler_verabschieden_tseq#10;[The butler locks the door without waiting for an answer.]
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_8;Vous n'avez pas l'intention de nous laisser partir, n'est-ce pas ?
sequences_butler_top_a19_butler_verabschieden_tseq#12;[The butler turns to the woman.]
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_9;Il me faut un bouc émissaire. Sinon ce traître serait déjà mort.
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_10;Il n'a pas compris car il ne pense pas comme vous.
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_11_direction;cold
spokentexts_butler_top_a19_butler_verabschieden_tseq_st_11;Vous vous êtes attaqués à la mauvaise personne et maintenant vous devez en subir les conséquences.
sequences_butler_top_a19_butler_verabschieden_tseq#16;[The butler goes to the stairs. The woman pulls her handcuffs, remains behind.]
sequences_butler_top_a19_butler_verabschieden_tseq#17;[Fade out, continue on the roof.]
texts_butler_top_a19_butler_vitrine_knacken_tseq_title;Casser la vitrine
spokentexts_butler_top_a19_butler_vitrine_knacken_tseq_st_1;Comment suis-je supposé casser la vitrine ? Elle est protégée par du verre pare-balles.
sequences_butler_top_a19_butler_vitrine_knacken_tseq#1;[The Butler points to the bag.]
spokentexts_butler_top_a19_butler_vitrine_knacken_tseq_st_2;Vous trouverez tout ce dont vous avez besoin dans le sac. Un garçon intelligent comme vous saura se débrouiller.
texts_butler_top_a19_butler_wie_geht_es_weiter_tseq_title;Quel est le plan ?
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_1_direction;gloomy
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_1;Quelle est la prochaine étape ? Quel est le plan ?
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_2;Tout ce dont vous avez besoin est dans le sac.
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_3;L'Oeil va arriver d'un moment à l'autre. Vous descendrez en rappel dans la salle au trésor.
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_4;Et le système d'alarme de la vitrine ?
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_5;L'alarme va se déclencher. Mais je vais faire en sorte que son seul effet soit de fermer les portes de sécurité de la salle au trésor.
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_6_direction;suspicious
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_6;Comment allez-vous faire ça ?
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_7;Laissez moi me soucier de ça, tout comme des gardes.
spokentexts_butler_top_a19_butler_wie_geht_es_weiter_tseq_st_8;Vous aurez quelques minutes pour forcer la vitrine et remonter sur le toit.
