characters_araber;Araber
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#37;[The Arabian goes to the guardsman lowering his arms and hanging his head.]
sequences_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt#38;[The guardsman welcomes the Arabian, both begin to go down the stairs.]
spokentexts_a16_oberdeck_seq_a07_oberdeck_leiche_entdeckt_st_24;La Baronne n'a pas ouvert sa porte, monsieur !
texts_a16_salon_ausgang_hinterdeck_mo_leave_1;Aller sur le pont arrière
texts_a16_salon_ausgang_tuer_mo_leave_1;Quitter le salon
sequences_a16_salon_ausgang_tuer_leave_1#1;[Ohi pushes the door open while he is walking away, he leaves the scene.]
texts_a16_salon_geiger_und_kapitaen_mo_ex_1__2;Regardez le Capitaine DiConti et David Kreutzer
texts_a16_salon_geiger_und_kapitaen_mo_talk_mit_1;Parler au Capitaine DiConti et David Kreutzer
spokentexts_a16_salon_geiger_und_kapitaen_ex_1_st_1;Je ne suis pas une experte. Mais je pense que Mr Kreutzer est un violoniste vraiment très doué.
spokentexts_a16_salon_geiger_und_kapitaen_ex_1_st_2;Du moins, j'ai bien aimé et le capitaine certainement aussi.
spokentexts_a16_salon_geiger_und_kapitaen_ex_2_st_1;Hmm. Il semble y avoir des tensions entre le violoniste et l'écrivaine.
spokentexts_a16_salon_geiger_und_kapitaen_ex_2_st_2;Je ferais mieux de ne pas m'en occuper.
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_1;Excusez-moi, messieurs ?
sequences_a16_salon_geiger_und_kapitaen_talk_mit_1#2;[Both stop talking, look at the woman (Idle).]
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_2_direction;loud
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_2;Elle ne peut pas vous entendre, Mr Kreutzer !
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_3_direction;loud to writer, edgy
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_3;Pourquoi ne pouvez-vous pas me laisser avoir une conversation avec la jeune femme ?
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_4_direction;anxious
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_4;Je voulais simplement...
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_5_direction;loud
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_5;Avez-vous compté les bagues sur vos doigts, ma chère ?
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_6_direction;edgy
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_6;Je pense que je vais aller me dégourdir les jambes.
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_7;Mais Mr Kreutzer, veuillez rester. Vous devez m'en dire plus sur votre merveilleux violon !
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_8_direction;edgy, hardly controlled
spokentexts_a16_salon_geiger_und_kapitaen_talk_mit_1_st_8;Si vous insistez.
sequences_a16_salon_geiger_und_kapitaen_talk_mit_1#10;[Both turn back again and leave the woman alone.]
texts_a16_salon_salatzange_mo_ex_1;Examiner les pinces à salade
texts_a16_salon_salatzange_mo_inventar_1;Pinces à salade
texts_a16_salon_salatzange_mo_inventar_2;Tournevis improvisé
spokentexts_a16_salon_salatzange_ex_1_st_1;Des pinces à salade en bois...
spokentexts_a16_salon_salatzange_ex_1_st_2;Juste assez petites pour les emporter l'air de rien.
sequences_a16_salon_salatzange_ex_1#3;[The woman takes the salad tongs, puts them into her bag.]
spokentexts_a16_salon_salatzange_ex_2_st_1;Les pinces à salade ne manqueront pas au petit-déjeuner.
spokentexts_a16_salon_salatzange_ex_3_st_1;J'ai bloqué un penny entre les pinces. Si je les tiens aux deux extrémités, je peux avoir un effet de levier !
sequences_a16_salon_seq_a16_salon_betreten#0;[The door slowly closes behind the woman while she is standing in the room.]
sequences_a16_salon_seq_a16_salon_betreten#1;[Could you probably do this as a background animation to avoid the player having to wait every time?]
sequences_a16_salon_seq_a16_salon_konzert#0;[Close up to the young woman as she enters the location. You DON'T see whether she comes from the front or the back. You hear the sound of the violin.]
sequences_a16_salon_seq_a16_salon_konzert#1;[The young woman pauses, interested, listens to the music.]
sequences_a16_salon_seq_a16_salon_konzert#2;[Cut to the salon. You can see the violinist giving a concert. The captain and the writer are listening.]
sequences_a16_salon_seq_a16_salon_konzert#3;[Cut to the violinist who performs with virtuosity.]
sequences_a16_salon_seq_a16_salon_konzert#4;[Violinist performs with virtuosity.]
sequences_a16_salon_seq_a16_salon_konzert#5;[Cut to the carer and the archaeologist who listen as well.]
sequences_a16_salon_seq_a16_salon_konzert#6;[The archaeologist looks at the carer. She notices it and glances at him. He quickly concentrates on the violinist. She also looks away but can't suppress a smile.]
sequences_a16_salon_seq_a16_salon_konzert#7;[Cut back to the violinist]
sequences_a16_salon_seq_a16_salon_konzert#8;[The violinist finishes, takes a bow.]
sequences_a16_salon_seq_a16_salon_konzert#9;[Cut to the captain and the writer.]
sequences_a16_salon_seq_a16_salon_konzert#10;[The captain jumps up applauding. The writer applauds courteously.]
spokentexts_a16_salon_seq_a16_salon_konzert_st_1_direction;amazed, smitten
spokentexts_a16_salon_seq_a16_salon_konzert_st_1;Bravo ! Bravissimo ! Fantastico !
sequences_a16_salon_seq_a16_salon_konzert#12;[The captain heads to the violinist, shakes his hand anxiously.]
sequences_a16_salon_seq_a16_salon_konzert#13;[Cut to the carer and the archaeologist.]
sequences_a16_salon_seq_a16_salon_konzert#14;[Both applaud. The carer stops, glances at the professor and goes to the writer. She bends down. (Idle).]
sequences_a16_salon_seq_a16_salon_konzert#15;[Cut to the writer.]
spokentexts_a16_salon_seq_a16_salon_konzert_st_2;Accepteriez-vous, si je profitais un peu de l'air frais sur le pont ?
spokentexts_a16_salon_seq_a16_salon_konzert_st_3;Bien sûr, ma chère. Présentez mes respects à la mer.
sequences_a16_salon_seq_a16_salon_konzert#18;[The carer starts to leave.]
sequences_a16_salon_seq_a16_salon_konzert#19;[Cut to the professor.]
sequences_a16_salon_seq_a16_salon_konzert#20;[The professor gazes after the carer, then also leaves the salon, heading to the landing.]
sequences_a16_salon_seq_a16_salon_konzert#21;[Cut to the writer.]
sequences_a16_salon_seq_a16_salon_konzert#22;[She watches the professor following the carer. The young woman consorts with her.]
sequences_a16_salon_seq_a16_salon_konzert#23;[Cut to the total view.]
sequences_a16_salon_seq_a16_salon_konzert#24;[The captain and the violinist sit down and talk to each other.]
sequences_a16_salon_seq_a16_salon_konzert#25;[The player takes control.]
texts_a16_treppensaal_ausgang_kabine_frau_mo_leave_1;Aller dans la cabine
sequences_a16_treppensaal_ausgang_kabine_frau_leave_1#1;[The young woman goes into her cabin.]
texts_a16_treppensaal_ausgang_nebendeck_mo_leave_1;Aller sur le pont-promenade
sequences_a16_treppensaal_ausgang_nebendeck_leave_1#1;[The young woman goes to the side deck.]
texts_a16_treppensaal_plakette_mo_ex_1-3;Examiner l'affiche
spokentexts_a16_treppensaal_plakette_ex_1_st_1;"L'affiche annonce fièrement la première traversée de l'Atlantique du navire. ""La ville de New York accueille le MS Lydia."""
spokentexts_a16_treppensaal_plakette_ex_2_st_1;La silhouette de New York et d'un navire. Mais pas de celui-ci. Ils ont probablement utilisés le même modèle pour chaque affiche.
spokentexts_a16_treppensaal_plakette_ex_2_st_2;Elle fait très officielle, avec des armoiries, des drapeaux et tout l'attirail. Cette affiche est propre comme un sou neuf. Quelqu'un semble beaucoup y tenir.
spokentexts_a16_treppensaal_plakette_ex_3_st_1;Hmm. Guernica - un tableau de Picasso exposé à New York...
spokentexts_a16_treppensaal_plakette_ex_3_st_2_direction;excited in the end
spokentexts_a16_treppensaal_plakette_ex_3_st_2;Et il y a trois animaux représentés sur les armoiries de la ville. Un aigle et deux castors ! Cela pourrait être ça !
spokentexts_a16_treppensaal_plakette_ex_3_st_3_direction;excited
spokentexts_a16_treppensaal_plakette_ex_3_st_3;Il n'y a pas d'aigle sur la combinaison, mais il y a certainement un castor !
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_22;C'est ça ! De célèbres oeuvres d'art exposées dans les villes. Maintenant, je sais ce que je dois chercher !
spokentexts_a16_treppensaal_plakette_ex_3_st_5_direction;excited, self-contented
spokentexts_a16_treppensaal_plakette_ex_3_st_5;Guernica égal New York égal castor !
spokentexts_a16_treppensaal_plakette_ex_3_st_6;D'aacord... Les armoiries de la ville de New York est sur l'affiche...
spokentexts_a16_treppensaal_plakette_ex_3_st_7;Il y a l'aigle réglementaire. Cela ne peut pas être ça, il n'y a pas d'aigle sur la combinaison.
spokentexts_a16_treppensaal_plakette_ex_3_st_8_direction;excited
spokentexts_a16_treppensaal_plakette_ex_3_st_8;Mais voyez donc ça ! Comme c'est mignon ! Il y a deux castors posant sur l'emblème de New York !
spokentexts_a16_treppensaal_plakette_ex_3_st_10_direction;ecstatic
spokentexts_a16_treppensaal_plakette_ex_3_st_10;Continuons comme ça ! Il y a au moins deux autres symboles à trouver !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_15;J'ai juste besoin d'un animal de plus !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_16;C'est ça ! Trois animaux, c'est tout ce dont j'ai besoin, je peux deviner le quatrième.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_17;Mais je pourrais essayer de trouver le quatrième symbole quand même, juste pour être sure.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_18;Les quatre symboles ont été décodés, je suis trop forte !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_19;Maintenant, je dois retourner à la cabine de la Baronne. Un bijou m'attend !
texts_a16_treppensaal_treppe_mo_leave_1;Descendre
sequences_a16_treppensaal_treppe_leave_1#1;[The young woman starts to go downstairs.]
sequences_a16_treppensaal_treppe_leave_1#2;[Cut while she is still walking. Continues on the lower deck.]
texts_a16_treppensaal_tuer_kabine_baronin_mo_ex_1;Écouter à la porte
texts_a16_treppensaal_tuer_kabine_baronin_mo_ex_2a__2b__3;Examiner la porte de la cabine
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#1;[The woman goes to the door, places her ear to it (Idle).]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_1_direction;muted through the door
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_1;Je suis sûr que je pourrais vous aider si...
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_2_direction;muted through the door, annoyed
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_2;Restez en dehors de ça.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_3_direction;muted through the door
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_3;Si vous me disiez ce que vous cherchez...
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_4_direction;muted through the door, annoyed
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_4;Vous ne faites que de me gêner ! Maintenant, sortez !
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#6;[The young woman steps back in shock, can't escape until the door opens and the butler appears. So she looks with great interest at something near the door.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_5;Je vais attendre à la porte, madame.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_6_direction;annoyed, dismissively
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_6;Oui, oui.
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#9;[The butler leaves the cabin, can't avoid smiling. He closes the door and finds the young woman.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_7_direction;surprised
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_7;Oh !
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_8;Mademoiselle...
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#12;[The young woman turns to him.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_9;Mayers.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_10_direction;mistrustful
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_10;Puis-je vous aider ?
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_11_direction;a bit nervous
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_11;Non, je faisais juste un tour sur le navire. Bonne journée.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_1_st_12;C'était moins une.
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#17;[The woman leaves to go to the side deck. The butler follows her with his eyes, mistrustful. He suspects something.]
sequences_a16_treppensaal_tuer_kabine_baronin_ex_1#18;[When you enter this scene the next time, the butler sits in a chair next to the door.]
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_2a_st_1;Inch fixe la porte. J'ai dois trouver une autre façon d'entrer dans la cabine.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_2b_st_1;Même si je leurre Inch, je ne pourrais pas entrer dans la cabine sans que la Baronne remarque quelque chose.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_2b_st_2;Je dois trouver une autre façon d'entrer dans la cabine.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_3_st_1;Je dois utiliser mon entrée privée via le conduit de ventilation.
spokentexts_a16_treppensaal_tuer_kabine_baronin_ex_3_st_2;Si quelqu'un me repère en train d'entrer dans la cabine de la Baronne, j'aurai beaucoup d'explications a donner.
texts_a16_treppensaal_tuer_salon_mo_leave_1;Aller dans le salon
sequences_a16_treppensaal_tuer_salon_leave_1#1;[The woman pulls the door open and enters the salon.]
texts_a16_unterdeck_kabine_ermittler_mo_ex_1__2;Examiner la porte de la cabine de Legrand
spokentexts_a16_unterdeck_kabine_ermittler_ex_1_st_1;Nous avons brièvement discuté pour savoir si nous devions essayer de voler le deuxième Oeil sur le navire.
spokentexts_a16_unterdeck_kabine_ermittler_ex_1_st_2;Le manque de d'échappatoires et la porte de dix centimètres d'épaisseur du coffre ont réglés la question.
spokentexts_a16_unterdeck_kabine_ermittler_ex_2_st_1;Legrand est une partie importante de notre plan. Il est celui qui doit arrêter Inch.
spokentexts_a16_unterdeck_kabine_ermittler_ex_2_st_2;Mais il y a encore beaucoup de travail avant d'en arriver là.
texts_a16_unterdeck_krankenstation_tuer_mo_ex_1;Examiner les portes de l'infirmerie
texts_a16_unterdeck_krankenstation_tuer_mo_leave_1__2;Entrer dans l'infirmerie
spokentexts_a16_unterdeck_krankenstation_tuer_ex_1_st_1;Ce bon docteur semble être très occupé. Je ne devrais pas le déranger.
sequences_a16_unterdeck_krankenstation_tuer_leave_1#1;[The young woman knocks on the door.]
spokentexts_a16_unterdeck_krankenstation_tuer_leave_1_st_1_direction;durch verschlossene Tür
spokentexts_a16_unterdeck_krankenstation_tuer_leave_1_st_1;Entrez !
sequences_a16_unterdeck_krankenstation_tuer_leave_1#3;[The young woman opens the door, enters the room.]
spokentexts_a16_unterdeck_krankenstation_tuer_leave_2_st_1;Le médecin est à l'étage. Il a probablement verrouillé la porte.
sequences_a16_unterdeck_krankenstation_tuer_leave_2#2;[The woman tries to open the door. It's locked.]
spokentexts_a16_unterdeck_krankenstation_tuer_leave_2_st_2;Oui.
texts_a16_unterdeck_pinnwand_mo_ex_1;Examinez le tableau
spokentexts_a16_unterdeck_pinnwand_ex_1_st_1;Le seul événement régulier semble être la buvette de nuit dans le salon.
spokentexts_a16_unterdeck_pinnwand_ex_1_st_2;A en juger par le reste du programme, ça semble nécessaire.
texts_a16_unterdeck_schiffsmodell_mo_ex_1__2;Examiner le modèle réduit de navire
spokentexts_a16_unterdeck_schiffsmodell_ex_1_st_1_direction;bewundernd
spokentexts_a16_unterdeck_schiffsmodell_ex_1_st_1;Un très bel ouvrage. Le maquettiste a même écrit le nom du bateau sur les petits gilets de sauvetage.
spokentexts_a16_unterdeck_schiffsmodell_ex_1_st_2;Mais le jardin d'hiver à l'arrière est absent et le pont arrière est différent. Il a été évidemment fait avant que le navire soit rénové.
spokentexts_a16_unterdeck_schiffsmodell_ex_2_st_1;C'est peut-être quelqu'un de l'équipage qui pendant ses longues nuits en mer a fait ce modèle réduit.
spokentexts_a16_unterdeck_schiffsmodell_ex_2_st_2;Seule une personne avec beaucoup de temps - et d'amour pour l'original - pourrait faire une telle chose.
texts_a16_unterdeck_treppe_mo_leave_1;Monter à l'étage
sequences_a16_unterdeck_treppe_leave_1#1;[The young woman starts to go upstairs.]
sequences_a16_unterdeck_treppe_leave_1#2;[While she is walking it switches to the landing.]
texts_a16_unterdeck_zeitschrift_mo_ex_1-3;Regarder les magazines
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_1;"Plusieurs journaux et magazines... L'un d'eux semble plutôt intéressant: ""Art et Culture""."
sequences_a16_unterdeck_zeitschrift_ex_1#2;[The woman picks up a magazine, opens it, turns the page and reads (Idle).]
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_2;Il y a quelque chose au sujet de l'exposition.
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_3_direction;reads, skims over the text
spokentexts_a16_unterdeck_zeitschrift_ex_1_st_3;"""Chefs-d'oeuvre uniques... Exposés pour la première fois ensemble dans leur pays d'origine... Efforts inlassables de la Baronne von Trebitz"""
sequences_a16_unterdeck_zeitschrift_ex_1#5;[The woman closes the magazine and puts it back.]
spokentexts_a16_unterdeck_zeitschrift_ex_2_st_1;Pas de temps pour la lecture. Je dois trouver le compartiment secret dans la cabine de la Baronne !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_2;Peut-être que cette revue d'art va m'aider avec les symboles ?
sequences_a16_unterdeck_zeitschrift_ex_3#6;[The woman picks up a magazine, opens it, turns the page and reads (Idle).]
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_3;Effectivement ! Un article sur différentes oeuvres d'art et comment elles ont survécu à la Seconde Guerre mondiale. Il y a aussi une photo du buste de Néfertiti !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_4_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_4;"""Une pièce unique de l'art égyptien... 1913... hmm-hmm... autorisation de l'exporter vers l'Allemagne..."""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_5_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_5;"""Deuxième Guerre mondiale... coffre-fort à la Banque du Reich... puis un bunker... et une mine de sel..."""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_6_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_6;"""...empêché d'embarquer le buste aux États-Unis... de retour à Berlin depuis 1956 !"""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_7_direction;reads, skims
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_7;"""Très heureux... bla bla bla... bientôt au Musée égyptien de Berlin et j'espère un jour dans un Berlin réunifié sur l'île aux musées..."""
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_8;D'accord, le buste de Néfertiti est situé à Berlin.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_9_direction;Thinks, ponders
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_9;Hmm. Berlin... Berlin... L'ours ! L'ours de Berlin !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_10;Il y a un ours sur le blason de Berlin !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_11_direction;happy
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_11;Nefertiti-ours. Voilà !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_12;Je dois savoir où les autres oeuvres d'art se trouvent et quels animaux sont associés à ces villes.
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_13;Maintenant que je sais ce qu'il faut chercher, ce sera un jeu d'enfant !
spokentexts_a16_unterdeck_zeitschrift_ex_3_st_14;Et quel animal est sur ​​le blason de la ville ? L'ours de Berlin !
sequences_a16_unterdeck_zeitschrift_ex_3#21;[The woman closes the magazine and puts it back.]
spokentexts_a16_unterdeck_zeitschrift_ex_4_st_1;Le buste de Néfertiti est à Berlin. Berlin: ours. Ça marche !
sequences_a16_unterdeck_seq_a16_unterdeck_betreten_aus_richtung_treppensaal#0;[The woman walks down the last few steps, takes the normal position.]
texts_a16_vorderdeck_ausgang_nebendeck_mo_leave_1;Aller sur le pont avant
sequences_a16_vorderdeck_ausgang_nebendeck_leave_1#1;[The young woman goes to the side deck.]
texts_a16_vorderdeck_pflegerin_und_archaeologe_mo_ex_1;Regarder Mlle Miller et le Professeur Lucien.
texts_a16_vorderdeck_pflegerin_und_archaeologe_mo_talk_mit_1;Parler à Mlle Miller et au Professeur Lucien
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_1_st_1;Ils semblent avoir une conversation privée ! Je ferais mieux de ne pas les déranger.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_1_st_2;Quand Adil et moi suivions le professeur à Londres, j'étais déguisée - mais cela ne signifie pas qu'il ne me reconnaîtra pas.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_2_st_1;Le professeur Lucien pourrait certainement me dire tout ce qu'il y a à savoir à propos de Nefertiti.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_ex_2_st_2;Mais il peut aussi se rendre compte que j'étais dans son musée à Londres. Je ferais mieux de ne pas lui parler.
spokentexts_a16_vorderdeck_pflegerin_und_archaeologe_talk_mit_1_st_1;Non, je ne leur parlerais pas aussi longtemps que je pourrais l'éviter.
texts_a16_vorderdeck_shuffleboardflaeche_mo_ex_1;Examiner le terrain de jeu
spokentexts_a16_vorderdeck_shuffleboardflaeche_ex_1_st_1;Boule, curling, jeu de palet... Tout ça c'est la même chose pour moi et je n'est pas le temps pour cela maintenant.
texts_a16_vorderdeck_tuer_frachtraum_mo_ex_1;Examiner la porte de la soute
spokentexts_a16_vorderdeck_tuer_frachtraum_ex_1_st_1;Cela doit être l'entrée de la soute. Inutile de m'en préoccuper.
sequences_a16_krankenstation_seq_a16_krankenstation_betreten_erstmalig#0;[Woman enters, closes the door.]
spokentexts_a16_krankenstation_seq_a16_krankenstation_betreten_erstmalig_st_1;Que puis-je pour vous, belle demoiselle ?
texts_araber_top_a16_araber_butler_inch_tseq_title;Majordome Inch
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_1;En parlant de Inch.
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_2;Je l'ai vu parler avec toi à Venise. Qu'y avait-il ?
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_3;Je t'ai vu avec Inch à Venise. Qu'y avait-il ?
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_4;Il était en colère parce que son attaque du train a échoué et parce que j'ai perdu mon billet.
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_5;Comment es-tu monté sur le bateau ?
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_6_direction;pitifully
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_6;Comme un passager clandestin, enfermé dans une froide malle sombre.
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_7_direction;sarcastically
spokentexts_araber_top_a16_araber_butler_inch_tseq_st_7;Pauvre chou !
texts_araber_top_a16_araber_ermittler_tseq_title;Legrand
spokentexts_araber_top_a16_araber_ermittler_tseq_st_1;Legrand va-t-il poser problème ?
spokentexts_araber_top_a16_araber_ermittler_tseq_st_2;Tout se déroule toujours comme prévu. Ça veut dire qu'il est intelligent, mais pas assez intelligent.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_3;Et le policier ?
spokentexts_araber_top_a16_araber_ermittler_tseq_st_4;Rien de plus qu'un paysan rusé. Il ne sera pas capable de résoudre le puzzle de lui-même.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_5;Il y a toujours Inch.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_6;Il ne se doute de rien. Nous avons de bonnes bases. J'ai été son assistant pendant des mois.
spokentexts_araber_top_a16_araber_ermittler_tseq_st_7;Il n'a pas confiance en moi, il pense qu'il peut se servir de moi pour des clopinettes. Mais ça c'est finit.
texts_araber_top_a16_araber_geheimversteck_gefunden_tseq_title;Compartiment secret
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_1;Le compartiment secret est sécurisé avec une serrure à combinaison.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_2;Il y a pas d'autres moyens ?
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_3;Pas sans laisser de trace. J'ai besoin de la combinaison.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_4;Il y a des indices ?
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_5;Un aide-mémoire, composé de plusieurs oeuvres d'art. Il y a des animaux sur la combinaison.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_6;Hmm. Les oeuvres d'art peuvent faire allusion à des animaux spécifiques.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_7;Tu sais quoi, tu es un génie !
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_8;J'en demandais pas tant.
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_9_direction;Thoughtfully
spokentexts_araber_top_a16_araber_geheimversteck_gefunden_tseq_st_9;Mais, je le pense vraiment...
texts_araber_top_a16_araber_geheimversteck_geschafft_tseq_title;Énigme résolue !
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_1;J'ai la combinaison ! Du moins, je crois que je l'ai.
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_2_direction;proud, motivating
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_2;Ça c'est ma copine !
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_3;Je vais voler l'Oeil maintenant. Quand je reviendrais, nous pourrons... célébrer tout ça.
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_4_direction;cheering
spokentexts_araber_top_a16_araber_geheimversteck_geschafft_tseq_st_4;Géénial !
texts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_title;AD
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_1;"Est-ce que le monogramme ""AD"" signifie quelque chose pour vous ?"
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_2;Anno Domini ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_3;Non, ça ne peut pas être ça. Je crois que c'est un nom.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_4_direction;Thinks
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq_st_4;Non, aucune idée. Désolé.
sequences_araber_top_a16_araber_geheimversteck_hilfe_ad_tseq#4;[As long as there is another topic besides ''rather not'' in the sub menu, back to the sub menu. If not, back to the main menu.]
texts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_title;Alberto Durero
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_1;Alberto Durero
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_2;Et lui alors ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_3;C'est le nom espagnol de Albrecht Dürer.
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_4;Pourquoi ne m'as-tu pas dit cela en premier ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_5;Tu peux lui donner un animal ?
spokentexts_araber_top_a16_araber_geheimversteck_hilfe_albrecht_duerer_2_tseq_st_6;Hmm. Il y a son aquarelle d'un lièvre brun.
